thread_root_id,root_time,thread_len,matched_post_count,join_coverage,matched_post_ids,matched_user_ids
308946,202311081007,4,1,0.25,697660,379
308956,202311080117,10,1,0.1,697660,379
308967,202311040754,2,1,0.5,697660,379
308971,202311031412,2,1,0.5,697660,379
308982,202311011107,2,1,0.5,697660,379
308985,202311012344,2,1,0.5,697660,379
309024,202310281321,2,1,0.5,697660,379
309062,202310251012,2,1,0.5,697660,379
309083,202310241033,3,1,0.3333,697660,379
309122,202310210829,2,1,0.5,697660,379
309127,202310210909,4,1,0.25,697660,379
309149,202310200929,2,1,0.5,697660,379
309161,202310191101,3,1,0.3333,697660,379
309176,202310121048,2,1,0.5,697660,379
309181,202310190606,2,1,0.5,697660,379
309192,202310182312,2,1,0.5,697660,379
309236,202310171218,3,1,0.3333,697660,379
309252,202310170316,2,1,0.5,697660,379
309282,202310142358,2,1,0.5,697660,379
309301,202310140147,3,1,0.3333,697660,379
309315,202310121153,2,1,0.5,697660,379
309322,202310110059,34,1,0.0294,697660,379
309354,202310100545,2,1,0.5,697660,379
309345,202310100217,2,1,0.5,697660,379
309368,202310092301,3,1,0.3333,697660,379
309412,202310060845,2,1,0.5,697660,379
309446,202310041307,3,1,0.3333,697660,379
309462,202310031139,2,1,0.5,697660,379
309489,202310010345,62,1,0.0161,697660,379
309552,202309241507,2,1,0.5,697660,379
309554,202309241645,3,1,0.3333,697660,379
309557,202309241424,5,1,0.2,697660,379
309561,202309241329,6,1,0.1667,697660,379
309588,202309230612,2,1,0.5,697660,379
309629,202309211558,2,1,0.5,697660,379
309647,202309201500,2,1,0.5,697660,379
309657,202309201414,2,1,0.5,697660,379
309660,202309200929,2,1,0.5,697660,379
309664,202309190919,3,1,0.3333,697660,379
309671,202309201236,2,1,0.5,697660,379
309678,202309200832,2,1,0.5,697660,379
309747,202309160612,2,1,0.5,697660,379
309810,202309090153,2,1,0.5,697660,379
309858,202309051201,3,1,0.3333,697660,379
309873,202309050152,2,1,0.5,697660,379
309877,202309050016,2,1,0.5,697660,379
309928,202309020615,2,1,0.5,697660,379
309951,202308300852,2,1,0.5,697660,379
309954,202308301424,10,1,0.1,697660,379
309972,202308291221,2,1,0.5,697660,379
309986,202308281442,2,1,0.5,697660,379
309993,202308281218,5,1,0.2,697660,379
310050,202308231217,2,1,0.5,697660,379
310079,202308220922,2,1,0.5,697660,379
310090,202308202319,2,1,0.5,697660,379
310122,202308190651,2,1,0.5,697660,379
310186,202308160843,2,1,0.5,697660,379
310231,202308111609,12,1,0.0833,697660,379
310244,202308101818,2,1,0.5,697660,379
310262,202308090747,2,1,0.5,697660,379
310277,202308070530,2,1,0.5,697660,379
310283,202308061115,2,1,0.5,697660,379
310289,202308060833,10,1,0.1,697660,379
310292,202308060629,2,1,0.5,697660,379
310294,202308060146,2,1,0.5,697660,379
310307,202308051330,2,1,0.5,697660,379
310319,202308041908,2,1,0.5,697660,379
310341,202308040921,2,1,0.5,697660,379
310361,202308031001,2,1,0.5,697660,379
310366,202308022319,4,1,0.25,697660,379
2346,202308020232,10,1,0.1,697660,379
310389,202308011454,2,1,0.5,697660,379
310397,202307311558,3,1,0.3333,697660,379
310400,202307301351,3,1,0.3333,697660,379
310413,202307300204,2,1,0.5,697660,379
310429,202307290636,2,1,0.5,697660,379
310439,202307281221,2,1,0.5,697660,379
310483,202307251656,2,1,0.5,697660,379
310492,202307250911,2,1,0.5,697660,379
310499,202307250907,2,1,0.5,697660,379
310522,202307240820,2,1,0.5,697660,379
310536,202307232331,2,1,0.5,697660,379
310541,202307231229,4,1,0.25,697660,379
310567,202307150010,2,1,0.5,697660,379
310573,202307140651,2,1,0.5,697660,379
310590,202307131207,2,1,0.5,697660,379
310646,202307080842,12,1,0.0833,697660,379
310673,202307061258,2,1,0.5,697660,379
310679,202307051728,3,1,0.3333,697660,379
310684,202307060954,2,1,0.5,697660,379
310696,202307060504,2,1,0.5,697660,379
310717,202307050955,2,1,0.5,697660,379
310729,202307050005,2,1,0.5,697660,379
310731,202307050054,4,1,0.25,697660,379
310750,202307031322,2,1,0.5,697660,379
310767,202307020403,3,1,0.3333,697660,379
313278,202311090520,49,1,0.0204,243289,6776
313519,202403141505,638,1,0.0016,153431,379
313688,202403061535,9,1,0.1111,175890,114
42162,202402280113,294,1,0.0034,855613,83284
313854,202402242229,68,1,0.0147,702083,379
314160,202402100141,42,1,0.0238,699779,319
98763,202402061407,158,1,0.0063,855613,83284
314253,202402050048,57,1,0.0175,65583,114
314380,202401232221,115,1,0.0087,275802,626
314582,202311241737,10,1,0.1,1235669,83528
314840,202310211659,656,1,0.0015,175890,114
315770,202310121832,74,1,0.0135,126590,319
317349,202309210023,128,1,0.0078,698553,379
317450,202307270046,56,1,0.0179,175884,114
317468,202306151859,242,1,0.0041,699779,319
207871,202402130224,156,1,0.0064,3756107,379
321351,202312190957,13,1,0.0769,704204,319
321668,202307301538,79,1,0.0127,175795,114
321748,202309292120,21,2,0.0952,"175888,175795",114
322089,202311012059,7,1,0.1429,705995,379
322155,202310271525,22,1,0.0455,705995,379
735,202402061409,1361,1,0.0007,65583,114
324344,202308082202,277,1,0.0036,175874,114
324414,202403061902,6,1,0.1667,154192,319
324523,202401241415,7,1,0.1429,154192,319
324579,202312270022,9,1,0.1111,142889,16199
327906,202402290200,103,1,0.0097,275802,626
328179,202312151802,432,1,0.0023,175861,114
329390,202310061709,16,1,0.0625,17829,9487
329447,202309200720,90,1,0.0111,699671,9
332909,202307021612,44,1,0.0227,275802,626
334297,202401010503,445,2,0.0045,"1057763,83560","379,4890"
40257,202401041502,195,1,0.0051,25871,319
336570,202311190715,284,1,0.0035,138252,114
339244,202310040031,33,1,0.0303,25736,319
344624,202310081804,32,1,0.0312,96819,379
345317,202309290101,85,1,0.0118,175934,114
345340,202308200104,31,1,0.0323,126138,379
347712,202308230817,4,1,0.25,570633,319
347851,202309301245,293,1,0.0034,1278379,379
356636,202304120601,423,1,0.0024,1017721,4890
357314,202308301857,7,1,0.1429,1235720,83528
358011,202304280026,244,1,0.0041,175961,114
358520,202403100147,59,1,0.0169,181552,1168
358672,202403071935,39,1,0.0256,181552,1168
358925,202403011858,210,1,0.0048,181552,1168
359397,202402172121,102,1,0.0098,146400,379
360136,202401232042,125,1,0.008,275802,626
360847,202312312342,8,1,0.125,275802,626
361023,202312220128,51,2,0.0392,"181552,275802","626,1168"
361204,202312131559,29,1,0.0345,275802,626
361450,202312020213,38,1,0.0263,175890,114
361707,202311251255,19,1,0.0526,275802,626
361714,202311242319,5,1,0.2,275802,626
362078,202311131901,251,1,0.004,25871,319
362587,202310251512,37,1,0.027,275802,626
362750,202310180144,30,1,0.0333,65321,626
362759,202310181706,11,1,0.0909,65321,626
362816,202310180031,31,1,0.0323,175890,114
89894,202310061340,110,1,0.0091,175884,114
363604,202309212233,25,1,0.04,175890,114
363705,202309160139,51,1,0.0196,275802,626
363961,202309071544,42,1,0.0238,275802,626
363965,202309070029,23,1,0.0435,275802,626
364346,202308222138,92,1,0.0109,275802,626
364738,202308021151,14,1,0.0714,175890,114
364765,202308010210,19,1,0.0526,175890,114
104474,202312210009,468,1,0.0021,392292,379
366874,202402252240,20,1,0.05,198272,4890
366982,202310261747,7,1,0.1429,25736,319
367356,202310151348,188,1,0.0053,25971,319
367362,202310141819,257,1,0.0039,258545,319
368270,202308181237,11,1,0.0909,704348,379
373040,202305262353,1406,2,0.0014,"329332,175880","114,9487"
373445,202403181554,34,1,0.0294,673306,12030
373613,202403181238,70,1,0.0143,65583,114
374592,202403141344,406,1,0.0025,853070,379
375713,202403101230,18,1,0.0556,153431,379
376287,202403080202,131,2,0.0153,"275802,699779","319,626"
377193,202403050009,63,1,0.0159,275802,626
377915,202403030146,70,1,0.0143,275802,626
187388,202403020251,289,2,0.0069,"275802,699779","319,626"
378582,202403010538,39,1,0.0256,275802,626
378714,202402292054,347,1,0.0029,181552,1168
379230,202402271316,15,1,0.0667,275802,626
379584,202312070700,63,1,0.0159,699779,319
380120,202402200217,9,1,0.1111,153431,379
380410,202402190600,12,1,0.0833,275802,626
381294,202402160430,19,1,0.0526,138252,114
381761,202402150140,24,1,0.0417,25871,319
381865,202402150614,39,1,0.0256,275802,626
382133,202402142027,104,1,0.0096,275802,626
382697,202402081835,144,1,0.0069,65583,114
383582,202402101743,13,1,0.0769,65902,319
380701,202402092207,9,1,0.1111,25871,319
384632,202402072042,35,1,0.0286,275802,626
385052,202312282243,32,1,0.0312,126138,379
385298,202310170334,19,1,0.0526,25871,319
385469,202312190444,19,1,0.0526,275802,626
385492,202312181914,139,2,0.0144,"1235498,275802","626,83528"
190232,202312090540,397,2,0.005,"138252,275802","114,626"
386775,202312060357,30,1,0.0333,275802,626
387097,202312040858,31,1,0.0323,308469,9487
303450,202312031844,576,1,0.0017,181552,1168
387345,202312020842,168,1,0.006,698322,319
387713,202312010116,41,1,0.0244,25871,319
388971,202311180826,3,1,0.3333,1619,319
392161,202402121845,304,1,0.0033,153431,379
392190,202402101238,215,1,0.0047,138252,114
213813,202401302308,102,1,0.0098,25868,319
392548,202401151637,6,1,0.1667,153431,379
393663,202310172129,72,1,0.0139,138252,114
393969,202309241102,146,1,0.0068,175953,114
397912,202309050553,41,1,0.0244,175797,114
400572,202402171306,60,1,0.0167,146400,379
400811,202402011220,66,1,0.0152,146400,379
400900,202401250336,11,1,0.0909,153431,379
401689,202312070027,69,1,0.0145,181552,1168
401968,202311211907,45,1,0.0222,153431,379
402019,202311171319,222,1,0.0045,181552,1168
402064,202311150551,237,1,0.0042,175797,114
402230,202311051901,706,1,0.0014,181552,1168
402675,202312110030,115,1,0.0087,25871,319
402685,202312062349,280,1,0.0036,65583,114
402730,202312010344,48,1,0.0208,65583,114
402754,202312010010,26,1,0.0385,25871,319
403183,202311071800,2,1,0.5,146565,379
403982,202308161121,194,1,0.0052,175951,114
404858,202312071847,3,1,0.3333,175934,114
404877,202311271720,8,1,0.125,175934,114
404909,202311241124,5,1,0.2,175934,114
404945,202311131201,8,1,0.125,175934,114
405065,202311122003,157,1,0.0064,175934,114
408583,202402151838,798,3,0.0038,"329332,175929,175934","114,9487"
409524,202312071315,46,1,0.0217,160041,379
409528,202312031019,281,1,0.0036,175913,114
409533,202311252007,59,1,0.0169,582241,379
409567,202310220845,136,1,0.0074,159588,626
409599,202311142305,14,1,0.0714,138252,114
409644,202309100155,19,1,0.0526,132820,319
63071,202309010107,32,1,0.0312,251400,379
409940,202310290538,10,1,0.1,1384642,4887
411723,202402281749,48,1,0.0208,1384575,4887
412564,202305020411,3,1,0.3333,198257,4890
415356,202309271149,365,1,0.0027,62782,114
415914,202402111859,107,1,0.0093,331799,4890
415956,202401281832,122,2,0.0164,"3756107,231702","379,8923"
416489,202401260929,55,1,0.0182,1619,319
418831,202310181118,256,1,0.0039,100448,319
421211,202402271418,186,1,0.0054,175934,114
422969,202309261613,247,1,0.004,138252,114
426617,202311012328,15,1,0.0667,175874,114
426937,202308190917,21,1,0.0476,25871,319
427484,202309202139,942,1,0.0011,329332,9487
427841,202308121902,44,1,0.0227,175824,114
428030,202307130922,106,1,0.0094,1057776,4890
191229,202307060531,628,1,0.0016,138252,114
4137,202311140637,659,2,0.003,"1235693,144364","114,83528"
428898,202403041502,117,1,0.0085,138252,114
428928,202402161215,10,1,0.1,138252,114
431068,202311211229,22,1,0.0455,1619,319
431478,202310090658,714,1,0.0014,96819,379
431755,202308241438,9,1,0.1111,26175,319
86283,202403051545,160,1,0.0063,566596,8643
434110,202308271627,18,1,0.0556,25736,319
435239,202401212302,21,1,0.0476,2788507,379
437939,202401300121,11,1,0.0909,181552,1168
438029,202401240200,205,2,0.0098,"65583,146400","114,379"
438099,202401152256,14,1,0.0714,181552,1168
438603,202311261825,25,1,0.04,175826,114
438621,202311252159,10,1,0.1,175871,114
438891,202311072135,141,1,0.0071,175836,114
436246,202311050826,307,1,0.0033,25871,319
439208,202310142057,34,1,0.0294,145187,379
439564,202309161759,34,1,0.0294,181552,1168
439644,202309100007,51,2,0.0392,"175890,175802",114
357781,202307041617,459,1,0.0022,570676,319
441995,202403060853,165,1,0.0061,2555656,319
442476,202312221142,8,1,0.125,154192,319
95793,202309201446,151,1,0.0066,164143,379
443323,202310131306,176,1,0.0057,175941,114
446565,202309281905,214,2,0.0093,"175797,175874",114
450638,202306212222,112,1,0.0089,138252,114
452893,202308142125,4,1,0.25,46012,379
454938,202310272211,71,1,0.0141,1235719,83528
455307,202403072316,93,1,0.0108,1384575,4887
455467,202402040349,86,1,0.0116,566596,8643
455531,202401171526,25,1,0.04,153431,379
456558,202403181525,71,1,0.0141,154192,319
456759,202403101818,12,1,0.0833,154192,319
456838,202403071047,19,1,0.0526,154192,319
457412,202402140920,13,1,0.0769,154192,319
278695,202402131545,14,1,0.0714,154192,319
457478,202402092015,39,1,0.0256,154192,319
459257,202312161348,5,1,0.2,154192,319
459985,202311211907,25,1,0.04,133132,319
460069,202311171402,33,1,0.0303,133132,319
461209,202310021539,18,1,0.0556,133132,319
461794,202307041618,215,1,0.0047,699400,379
464266,202402162353,9,1,0.1111,172127,379
464597,202402011618,16,1,0.0625,172127,379
465107,202312211109,8,1,0.125,175983,114
466521,202310052051,2,1,0.5,144240,379
468571,202312210721,2,1,0.5,345186,25678
469199,202312181916,114,1,0.0088,175959,114
469495,202309240012,3,1,0.3333,156764,379
330577,202403100449,489,1,0.002,699779,319
472063,202308250502,4,1,0.25,160418,114
251688,202312291709,424,1,0.0024,17829,9487
473119,202309250905,382,2,0.0052,"697861,175913","114,379"
473189,202403171656,289,1,0.0035,175934,114
473237,202401201951,249,1,0.004,175934,114
473242,202401180440,102,2,0.0196,"175934,175937",114
473319,202312171029,313,1,0.0032,175934,114
473370,202311191442,262,1,0.0038,175934,114
473512,202403132310,169,1,0.0059,1384575,4887
478265,202310202023,105,1,0.0095,943263,319
16949,202311300159,539,1,0.0019,153431,379
219765,202309272121,235,1,0.0043,138252,114
204550,202308201914,7,1,0.1429,138252,114
481285,202307032133,53,1,0.0189,570652,319
481425,202306222317,26,1,0.0385,673306,12030
21252,202309302316,72,1,0.0139,673306,12030
26754,202401311934,278,1,0.0036,65583,114
225625,202308261905,64,1,0.0156,175836,114
489525,202312251629,34,1,0.0294,124766,379
491161,202307312154,4,1,0.25,331799,4890
492366,202403160131,447,1,0.0022,175797,114
493608,202312051907,4,1,0.25,25736,319
494289,202403032120,93,1,0.0108,231702,8923
144848,202401092357,413,1,0.0024,181552,1168
494835,202312141322,28,1,0.0357,153431,379
496025,202311030617,11,1,0.0909,304272,379
496270,202403082315,41,1,0.0244,1235554,83528
497652,202402052358,59,1,0.0169,153431,379
498456,202401112240,35,1,0.0286,275802,626
179146,202312041136,131,1,0.0076,426010,379
502058,202310071819,85,1,0.0118,146400,379
504163,202307271848,668,2,0.003,"329332,175897","114,9487"
29296,202307260907,147,1,0.0068,126138,379
510827,202308291459,56,1,0.0179,126138,379
510850,202308222205,125,1,0.008,329332,9487
512107,202308040606,58,1,0.0172,175873,114
512817,202402012317,7,1,0.1429,853070,379
512933,202401210256,61,1,0.0164,146400,379
513309,202311301511,93,2,0.0215,"853070,329332","379,9487"
89191,202311051404,171,1,0.0058,175798,114
513573,202310302115,41,1,0.0244,25871,319
513941,202309201307,118,1,0.0085,566596,8643
513955,202309191443,142,1,0.007,566596,8643
514071,202309081816,10,1,0.1,243771,626
514119,202309041519,238,1,0.0042,175860,114
514758,202307061348,158,1,0.0063,175836,114
514840,202307031731,12,1,0.0833,243771,626
520903,202308080910,111,1,0.009,102256,379
521052,202309171940,38,1,0.0263,25871,319
521956,202308290742,341,2,0.0059,"138252,102256","114,379"
522237,202308231332,39,1,0.0256,102256,379
522373,202308201439,42,1,0.0238,102256,379
523225,202401011243,87,1,0.0115,213672,319
523754,202308230853,7,1,0.1429,1619,319
336639,202310300231,103,1,0.0097,175797,114
204099,202309011811,256,1,0.0039,126138,379
525653,202311061357,17,1,0.0588,1384539,4887
525907,202309261432,1245,7,0.0056,"175797,175813,175832,175861,175874,175889,175894",114
38440,202309131709,129,3,0.0233,"175827,175848,175861",114
525992,202309101856,57,2,0.0351,"175787,175813",114
526245,202403101920,46,1,0.0217,153431,379
526274,202403141010,18,1,0.0556,25871,319
526298,202403132152,31,1,0.0323,275802,626
526303,202403132021,13,1,0.0769,138252,114
526337,202403121749,23,1,0.0435,275802,626
526515,202403052302,84,1,0.0119,153431,379
527530,202401141300,12,1,0.0833,25871,319
527803,202401042329,288,1,0.0035,93078,379
528377,202312141142,21,1,0.0476,25871,319
528567,202312082010,14,1,0.0714,275802,626
528736,202312021540,8,1,0.125,275802,626
529177,202311220048,8,1,0.125,153431,379
529246,202311211814,323,2,0.0062,"566596,275802","626,8643"
530739,202310241257,12,1,0.0833,699779,319
531814,202309290859,33,1,0.0303,175871,114
531912,202309271043,640,1,0.0016,175870,114
532071,202309222214,282,1,0.0035,138252,114
532988,202308310812,37,1,0.027,145187,379
533047,202308281046,34,1,0.0294,102256,379
295947,202308211356,166,1,0.006,175880,114
543384,202308111722,103,1,0.0097,138252,114
544971,202307040006,46,1,0.0217,570676,319
545262,202306271721,18,1,0.0556,175871,114
139174,202401300000,38,1,0.0263,146400,379
547783,202312202010,53,1,0.0189,181552,1168
548001,202312012223,24,1,0.0417,65583,114
548100,202311270619,461,1,0.0022,275802,626
548986,202308182036,53,1,0.0189,138252,114
548998,202308180220,62,1,0.0161,175880,114
549516,202307060145,282,1,0.0035,331799,4890
552461,202401021952,304,1,0.0033,566596,8643
552639,202309202331,10,1,0.1,198272,4890
554077,202402190042,54,1,0.0185,86058,9
471777,202402042019,13,1,0.0769,198272,4890
556559,202308192304,72,1,0.0139,198272,4890
255154,202307281728,287,1,0.0035,175953,114
557681,202311292313,32,2,0.0625,"175895,175861",114
558726,202312112106,94,1,0.0106,557852,9
372209,202312151143,119,1,0.0084,25871,319
558943,202312040712,299,1,0.0033,175856,114
559034,202311221348,148,1,0.0068,65583,114
559478,202310151425,207,1,0.0048,557852,9
162744,202310102302,90,1,0.0111,65583,114
559663,202310022122,167,2,0.012,"331799,175861","114,4890"
559824,202309201103,447,1,0.0022,26175,319
560669,202310221406,79,1,0.0127,86058,9
561246,202307061721,2,1,0.5,142207,319
162048,202310152206,656,1,0.0015,698322,319
562329,202402251425,35,1,0.0286,146400,379
562554,202401132206,29,1,0.0345,1619,319
562850,202310122048,149,1,0.0067,140428,319
563000,202310041400,139,1,0.0072,1619,319
563004,202310032115,310,1,0.0032,1619,319
563014,202310022038,59,1,0.0169,699671,9
563050,202310020808,18,1,0.0556,1619,319
563067,202310020718,112,1,0.0089,304272,379
